batter,family,pitches,whiff,contact,slg,xwoba,exit_velo,zone_pct
621493,Breaking,731,0.25663716814159293,0.7433628318584071,0.18461538461538463,0.2718007161290323,80.73548387096774,0.426812585499316
621493,Fastball,1399,0.16767676767676767,0.8323232323232324,0.397887323943662,0.3795283561253561,84.16458333333333,0.5511079342387419
621493,Offspeed,217,0.17647058823529413,0.8235294117647058,0.2978723404255319,0.25247075,82.65671641791045,0.391705069124424
621550,Breaking,44,0.6,0.4,0.3333333333333333,0.3189090909090909,84.15555555555557,0.3181818181818182
621550,Fastball,119,0.3142857142857143,0.6857142857142857,0.07142857142857142,0.21876281481481483,83.51136363636364,0.5882352941176471
621566,Breaking,781,0.29714285714285715,0.7028571428571428,0.436046511627907,0.2941412415730337,84.23957446808512,0.4225352112676056
621566,Fastball,1402,0.22740963855421686,0.7725903614457832,0.5952380952380952,0.3997488765432099,86.6793388429752,0.5549215406562055
621566,Offspeed,331,0.2695035460992908,0.7304964539007093,0.5333333333333333,0.31712887096774195,82.37021276595745,0.3504531722054381
622268,Breaking,219,0.36363636363636365,0.6363636363636364,0.2857142857142857,0.24750479069767442,79.97777777777776,0.4474885844748858
622268,Fastball,368,0.14903846153846154,0.8509615384615384,0.5604395604395604,0.3661134563106796,81.40843373493975,0.5625
622268,Offspeed,160,0.35365853658536583,0.6463414634146342,0.22857142857142856,0.2885528823529412,77.32799999999999,0.36875
622761,Breaking,198,0.415929203539823,0.584070796460177,0.3333333333333333,0.22871756862745102,80.96333333333334,0.40404040404040403
622761,Fastball,361,0.18181818181818182,0.8181818181818181,0.4430379746835443,0.38912819753086425,80.4595744680851,0.5235457063711911
622761,Offspeed,97,0.42857142857142855,0.5714285714285714,0.18181818181818182,0.17985,80.40322580645162,0.35051546391752575
623168,Breaking,156,0.26436781609195403,0.735632183908046,0.125,0.16492105263157894,75.8719298245614,0.46794871794871795
623168,Fastball,282,0.09523809523809523,0.9047619047619048,0.3333333333333333,0.3035149850746269,76.10916666666665,0.5780141843971631
623168,Offspeed,127,0.2716049382716049,0.7283950617283951,0.18604651162790697,0.20894659523809525,74.74727272727273,0.3228346456692913
624413,Breaking,844,0.34355828220858897,0.656441717791411,0.4382716049382716,0.34848079670329674,84.2181818181818,0.3909952606635071
624413,Fastball,1336,0.2223950233281493,0.7776049766718507,0.5379310344827586,0.4341663887147335,88.05498938428875,0.5232035928143712
624413,Offspeed,268,0.31746031746031744,0.6825396825396826,0.4406779661016949,0.30897300000000005,85.39873417721519,0.34701492537313433
624424,Breaking,309,0.3490566037735849,0.6509433962264151,0.5,0.29245435087719307,82.64393939393939,0.46601941747572817
624424,Fastball,491,0.20920502092050208,0.7907949790794979,0.6140350877192983,0.36838848387096773,85.37912087912088,0.5254582484725051
624424,Offspeed,198,0.4117647058823529,0.5882352941176471,0.23076923076923078,0.26743661224489795,81.36315789473686,0.3939393939393939
624428,Breaking,132,0.36923076923076925,0.6307692307692307,0.14285714285714285,0.25246951612903223,80.73157894736842,0.49242424242424243
624428,Fastball,334,0.19653179190751446,0.8034682080924855,0.4782608695652174,0.29233710447761196,78.36666666666666,0.5508982035928144
624428,Offspeed,80,0.3333333333333333,0.6666666666666667,0.25,0.15845870588235295,74.26296296296296,0.3375
624431,Breaking,153,0.2345679012345679,0.7654320987654322,0.27450980392156865,0.22282608695652173,79.1438596491228,0.45751633986928103
624431,Fastball,240,0.1504424778761062,0.8495575221238938,0.55,0.20599611538461535,84.41460674157304,0.5833333333333334
624431,Offspeed,50,0.25,0.75,0.09090909090909091,0.1952222222222222,75.00714285714285,0.46
624512,Breaking,43,0.2,0.8,0.4,0.2533596,76.52307692307693,0.5581395348837209
